id,ancestor_list,origin_time,destruction_time,num_orgs,tot_orgs,num_offspring,total_offspring,depth
336893,[335813],370,inf,1,1,0,0,322
336892,[336071],370,inf,1,1,1,1,321
336891,[336270],370,inf,1,1,0,0,327
336890,[336445],370,inf,1,1,0,0,325
336888,[336270],370,inf,2,2,0,0,327
336887,[336417],370,inf,1,1,0,0,321
336885,[335925],370,inf,1,1,0,0,326
336884,[336119],370,inf,1,1,0,0,322
336883,[335950],370,inf,1,1,0,0,328
336881,[336286],370,inf,1,1,0,0,322
337261,[336210],370,inf,1,1,0,0,324
336880,[335816],370,inf,1,1,1,1,321
336879,[336051],370,inf,1,1,0,0,321
336877,[335789],370,inf,1,1,0,0,322
337386,[336216],370,inf,1,1,0,0,323
336876,[336071],370,inf,1,1,2,2,321
336875,[335998],370,inf,1,1,4,4,323
337726,[336697],371,inf,1,1,0,0,326
336873,[336543],370,inf,1,1,0,0,322
338145,[336907],371,inf,1,1,0,0,322
337685,[336779],371,inf,1,1,0,0,323
336872,[334162],370,inf,1,1,0,0,320
336871,[335467],370,inf,1,1,3,3,324
336870,[336585],370,inf,1,1,0,0,323
336869,[335921],370,inf,1,1,2,2,328
337606,[336753],371,inf,1,1,0,0,303
337444,[336460],370,inf,1,1,0,0,320
336868,[335797],370,inf,1,1,0,0,325
336867,[336549],370,inf,2,2,2,2,323
336866,[335816],370,inf,1,1,0,0,321
338229,[337409],371,inf,1,1,0,0,323
336865,[336024],370,inf,1,1,2,2,321
336863,[335935],370,inf,1,1,0,0,328
336861,[335789],370,inf,1,1,0,0,322
338414,[336989],371,inf,1,1,0,0,329
336860,[336051],370,inf,1,1,0,0,321
337769,[337391],371,inf,1,1,0,0,324
336859,[336417],370,inf,1,1,0,0,321
336858,[335932],370,inf,1,1,0,0,325
336857,[336024],370,inf,1,1,2,2,321
336856,[336574],370,inf,1,1,3,3,324
336855,[336574],370,inf,1,1,2,2,324
336853,[336241],370,inf,5,5,7,7,303
336852,[336610],370,inf,1,1,0,0,301
336850,[336234],370,inf,1,1,0,0,321
336847,[336040],370,inf,1,1,0,0,325
336846,[335714],370,inf,1,1,0,0,325
336845,[336234],370,inf,1,1,0,0,321
336844,[335934],370,inf,1,1,1,1,325
336843,[336040],370,inf,1,1,0,0,325
337549,[337094],371,inf,1,1,0,0,323
336841,[336610],370,inf,1,1,0,0,301
338284,[337211],371,inf,1,1,0,0,323
337370,[336237],370,inf,1,1,2,2,324
336840,[334833],370,inf,3,3,2,2,300
336839,[336610],370,inf,2,2,0,0,301
337777,[337445],371,inf,1,1,0,0,326
337291,[336238],370,inf,1,1,2,2,323
336838,[334833],370,inf,2,2,2,2,300
336837,[334833],370,inf,1,1,0,0,300
336836,[336307],370,inf,1,1,0,0,325
336835,[336234],370,inf,1,1,0,0,321
336968,[336146],370,inf,1,1,0,0,321
336834,[335934],370,inf,4,4,10,10,325
336854,[334989],370,inf,4,4,7,7,300
336833,[336234],370,inf,1,1,1,1,321
338083,[336871],371,inf,1,1,0,0,325
336832,[336610],370,inf,1,1,0,0,301
336831,[336574],370,inf,1,1,2,2,324
337562,[337296],371,inf,1,1,0,0,323
336829,[336574],370,inf,1,1,5,5,324
336828,[335934],370,inf,1,1,0,0,325
337619,[336789],371,inf,1,1,0,0,321
336827,[335934],370,inf,1,1,0,0,325
336825,[336234],370,inf,1,1,0,0,321
337728,[336452],371,inf,1,1,0,0,302
336824,[336574],370,inf,1,1,0,0,324
337909,[337431],371,inf,1,1,0,0,324
336823,[335714],370,inf,1,1,2,2,325
336821,[336234],370,inf,1,1,0,0,321
336819,[335146],370,inf,1,1,0,0,319
336919,[335746],370,inf,1,1,0,0,321
336818,[335848],370,inf,1,1,0,0,324
338391,[337190],371,inf,1,1,0,0,321
338390,[336964],371,inf,1,1,0,0,321
336817,[336343],370,inf,1,1,1,1,322
337825,[337522],371,inf,1,1,0,0,324
336816,[336387],370,inf,1,1,0,0,321
337010,[336159],370,inf,1,1,0,0,320
336815,[336396],370,inf,1,1,0,0,322
336814,[336361],370,inf,1,1,8,8,320
336812,[335978],370,inf,1,1,0,0,323
336811,[335985],370,inf,1,1,0,0,322
336810,[336143],370,inf,1,1,0,0,321
336809,[335860],370,inf,2,2,1,1,302
336808,[336143],370,inf,1,1,0,0,321
337954,[337280],371,inf,1,1,0,0,323
336807,[336394],370,inf,1,1,0,0,322
336806,[336390],370,inf,1,1,0,0,322
336805,[336143],370,inf,1,1,0,0,321
337396,[336194],370,inf,1,1,0,0,322
336804,[336396],370,inf,1,1,0,0,322
336803,[336475],370,inf,1,1,0,0,322
336802,[335985],370,inf,1,1,1,1,322
338078,[336769],371,inf,1,1,0,0,327
336801,[335845],370,inf,1,1,0,0,322
336800,[336343],370,inf,1,1,0,0,322
337144,[335293],370,inf,1,1,0,0,319
336799,[335860],370,inf,3,3,2,2,302
336798,[336387],370,inf,1,1,1,1,321
336797,[335860],370,inf,1,1,0,0,302
336796,[336620],370,inf,1,1,1,1,323
336795,[335845],370,inf,1,1,0,0,322
336794,[336143],370,inf,1,1,3,3,321
336793,[336470],370,inf,1,1,0,0,325
336792,[336470],370,inf,1,1,0,0,325
336791,[335292],370,inf,1,1,0,0,322
336789,[336376],370,inf,1,1,3,3,320
336788,[335292],370,inf,1,1,0,0,322
336787,[336475],370,inf,1,1,0,0,322
336786,[335845],370,inf,2,2,1,1,322
336813,[336343],370,inf,1,1,2,2,322
336785,[336028],370,inf,1,1,0,0,325
336784,[336247],370,inf,1,1,1,1,322
336851,[334989],370,inf,1,1,0,0,300
336783,[335889],370,inf,1,1,0,0,324
336780,[336143],370,inf,1,1,0,0,321
336779,[336396],370,inf,1,1,2,2,322
336778,[336394],370,inf,1,1,0,0,322
336904,[335421],370,inf,1,1,0,0,324
336777,[336343],370,inf,1,1,0,0,322
337604,[337528],371,inf,1,1,0,0,326
336775,[335889],370,inf,1,1,0,0,324
336774,[336452],370,inf,4,4,1,1,302
336773,[335390],370,inf,1,1,0,0,326
336772,[336452],370,inf,1,1,0,0,302
337320,[336292],370,inf,1,1,0,0,325
336771,[336452],370,inf,1,1,1,1,302
337117,[336389],370,inf,1,1,3,3,325
336770,[336624],370,inf,1,1,0,0,301
337767,[337435],371,inf,1,1,0,0,326
336769,[335390],370,inf,1,1,3,3,326
336768,[335390],370,inf,1,1,0,0,326
336767,[335390],370,inf,1,1,1,1,326
337996,[336918],371,inf,1,1,0,0,301
336766,[336093],370,inf,3,3,3,3,325
336765,[336093],370,inf,1,1,2,2,325
337276,[336238],370,inf,2,2,1,1,323
336762,[336452],370,inf,1,1,0,0,302
336761,[335390],370,inf,1,1,0,0,326
337577,[337394],371,inf,1,1,0,0,323
336760,[335390],370,inf,1,1,0,0,326
336758,[336624],370,inf,1,1,0,0,301
336757,[336452],370,inf,1,1,0,0,302
336756,[336093],370,inf,1,1,0,0,325
336755,[336624],370,inf,1,1,0,0,301
337253,[336493],370,inf,1,1,2,2,324
336754,[336093],370,inf,1,1,0,0,325
336753,[336452],370,inf,1,1,4,4,302
336752,[336624],370,inf,1,1,0,0,301
337568,[336784],371,inf,1,1,0,0,323
336751,[336093],370,inf,1,1,4,4,325
336749,[336093],370,inf,1,1,0,0,325
336748,[336624],370,inf,1,1,0,0,301
337028,[336113],370,inf,1,1,1,1,322
336747,[336093],370,inf,1,1,0,0,325
336746,[336093],370,inf,1,1,0,0,325
337177,[334525],370,inf,2,2,0,0,321
336745,[336624],370,inf,4,4,3,3,301
336743,[336624],370,inf,1,1,0,0,301
338431,[336989],371,inf,1,1,0,0,329
336742,[336093],370,inf,1,1,0,0,325
336741,[335390],370,inf,1,1,0,0,326
336973,[336474],370,inf,1,1,0,0,322
336739,[336093],370,inf,1,1,0,0,325
336738,[335390],370,inf,1,1,3,3,326
338415,[336709],371,inf,1,1,0,0,324
336737,[335390],370,inf,3,3,4,4,326
338045,[337258],371,inf,1,1,0,0,322
336736,[336624],370,inf,1,1,0,0,301
337952,[337252],371,inf,1,1,0,0,323
336735,[336452],370,inf,1,1,0,0,302
336734,[335390],370,inf,1,1,0,0,326
336733,[336452],370,inf,1,1,1,1,302
336732,[335568],370,inf,1,1,2,2,323
336730,[335819],370,inf,1,1,0,0,322
336729,[335819],370,inf,1,1,0,0,322
336728,[335819],370,inf,1,1,0,0,322
338407,[336989],371,inf,1,1,0,0,329
337051,[336380],370,inf,1,1,4,4,325
336726,[335819],370,inf,2,2,4,4,322
336724,[336316],370,inf,1,1,0,0,325
337803,[337427],371,inf,1,1,0,0,325
337494,[335887],370,inf,1,1,2,2,325
336723,[336316],370,inf,1,1,0,0,325
336722,[336316],370,inf,3,3,1,1,325
336721,[336316],370,inf,1,1,0,0,325
337963,[337059],371,inf,1,1,0,0,325
336720,[336300],370,inf,1,1,0,0,325
338172,[337497],371,inf,1,1,0,0,323
336719,[335819],370,inf,1,1,0,0,322
338091,[337226],371,inf,1,1,0,0,323
336717,[335819],370,inf,1,1,0,0,322
338336,[336689],371,inf,1,1,0,0,324
336716,[335819],370,inf,1,1,0,0,322
337405,[335782],370,inf,1,1,4,4,317
336715,[336316],370,inf,1,1,0,0,325
337700,[337236],371,inf,1,1,0,0,322
336714,[336316],370,inf,1,1,0,0,325
336713,[335568],370,inf,1,1,1,1,323
337299,[336596],370,inf,1,1,0,0,321
337257,[335834],370,inf,2,2,3,3,322
336906,[336397],370,inf,1,1,0,0,301
336712,[335819],370,inf,1,1,0,0,322
336711,[335819],370,inf,1,1,0,0,322
336710,[336316],370,inf,1,1,0,0,325
336709,[335568],370,inf,2,2,13,13,323
336708,[336300],370,inf,1,1,3,3,325
336707,[336300],370,inf,1,1,0,0,325
336705,[336316],370,inf,1,1,3,3,325
337521,[336334],370,inf,1,1,4,4,321
336704,[335568],370,inf,1,1,2,2,323
336703,[335819],370,inf,1,1,0,0,322
336702,[335819],370,inf,1,1,0,0,322
338395,[336709],371,inf,1,1,0,0,324
336701,[336316],370,inf,1,1,0,0,325
336700,[335568],370,inf,2,2,1,1,323
337414,[336484],370,inf,1,1,0,0,325
336699,[335568],370,inf,1,1,0,0,323
337734,[337433],371,inf,1,1,0,0,327
337169,[336523],370,inf,1,1,0,0,324
336698,[335819],370,inf,1,1,0,0,322
336697,[336300],370,inf,2,2,4,4,325
336764,[335390],370,inf,1,1,0,0,326
336696,[336316],370,inf,1,1,0,0,325
337054,[336380],370,inf,1,1,0,0,325
336695,[335819],370,inf,1,1,0,0,322
336694,[335568],370,inf,1,1,0,0,323
336693,[336316],370,inf,1,1,3,3,325
337714,[337433],371,inf,1,1,0,0,327
336692,[335819],370,inf,1,1,0,0,322
337809,[336959],371,inf,1,1,0,0,326
336691,[336316],370,inf,1,1,0,0,325
336690,[335819],370,inf,1,1,0,0,322
337823,[336959],371,inf,1,1,0,0,326
336688,[336316],370,inf,1,1,1,1,325
336687,[335568],370,inf,1,1,2,2,323
337306,[336432],370,inf,2,2,7,7,326
336686,[336507],370,inf,1,1,0,0,322
336685,[336507],370,inf,1,1,0,0,322
336684,[335546],370,inf,1,1,0,0,324
338428,[336989],371,inf,1,1,0,0,329
336683,[335350],370,inf,1,1,3,3,321
336682,[335261],370,inf,1,1,0,0,318
336678,[336110],370,inf,1,1,0,0,322
338435,[336989],371,inf,1,1,0,0,329
337378,[336194],370,inf,1,1,0,0,322
336677,[335350],370,inf,1,1,0,0,321
337223,[336079],370,inf,1,1,3,3,324
336676,[335546],370,inf,1,1,2,2,324
337991,[337243],371,inf,1,1,0,0,321
336673,[335776],370,inf,1,1,0,0,324
337877,[337485],371,inf,1,1,0,0,323
337774,[337311],371,inf,1,1,0,0,327
336672,[336110],370,inf,1,1,0,0,322
337266,[335995],370,inf,1,1,0,0,325
336671,[336619],370,inf,2,2,3,3,318
336669,[335546],370,inf,1,1,1,1,324
336668,[336096],370,inf,1,1,0,0,322
336666,[336155],370,inf,1,1,0,0,319
336665,[336619],370,inf,1,1,2,2,318
337900,[336731],371,inf,1,1,0,0,324
337194,[336629],370,inf,1,1,0,0,321
336664,[335801],370,inf,1,1,1,1,322
336663,[335801],370,inf,1,1,0,0,322
336661,[336619],370,inf,1,1,0,0,318
336657,[336096],370,inf,1,1,0,0,322
337614,[335546],371,inf,1,1,0,0,324
336656,[336137],370,inf,1,1,2,2,322
336655,[336534],370,inf,1,1,0,0,325
336651,[336096],370,inf,1,1,1,1,322
336650,[335791],370,inf,1,1,0,0,321
336649,[335776],370,inf,1,1,1,1,324
336646,[336201],370,inf,1,1,5,5,322
336645,[336042],370,inf,1,1,0,0,322
336643,[336349],370,inf,1,1,2,2,318
337490,[336131],370,inf,1,1,1,1,320
336642,[336201],370,inf,1,1,0,0,322
336638,[335347],369,inf,1,2,2,4,321
338288,[336782],371,inf,1,1,0,0,323
336894,[335728],370,inf,1,1,0,0,317
338055,[336510],371,inf,1,1,0,0,323
336740,[336624],370,inf,1,1,0,0,301
336647,[336488],370,inf,1,1,1,1,321
336632,[335189],369,inf,2,3,1,1,322
337314,[336292],370,inf,1,1,0,0,325
336613,[335681],369,inf,1,2,2,2,320
336610,[334540],369,inf,1,2,4,4,300
337102,[336094],370,inf,1,1,0,0,320
337425,[336120],370,inf,1,1,0,0,323
336864,[335998],370,inf,1,1,2,2,323
337426,[336121],370,inf,1,1,2,2,322
336977,[335246],370,inf,1,1,1,1,320
337376,[336579],370,inf,1,1,0,0,323
337255,[335331],370,inf,1,1,0,0,321
338360,[337278],371,inf,1,1,0,0,320
337524,[335758],370,inf,1,1,0,0,321
336670,[335261],370,inf,1,1,0,0,318
336554,[335081],369,inf,1,2,4,4,322
336763,[336624],370,inf,1,1,1,1,301
336776,[335988],370,inf,1,1,0,0,323
336528,[335055],369,inf,1,2,1,1,320
337911,[337478],371,inf,1,1,0,0,324
337471,[335887],370,inf,1,1,0,0,325
336520,[335209],369,inf,1,2,3,3,324
337095,[336067],370,inf,1,1,1,1,321
336991,[336077],370,inf,1,1,0,0,325
337172,[336184],370,inf,1,1,0,0,323
337516,[335051],370,inf,1,1,0,0,322
337677,[337520],371,inf,1,1,0,0,323
337292,[336432],370,inf,1,1,0,0,326
337104,[336107],370,inf,1,1,0,0,322
336659,[336042],370,inf,1,1,0,0,322
337447,[336043],370,inf,1,1,1,1,322
337040,[335852],370,inf,1,1,4,4,322
337086,[336487],370,inf,1,1,0,0,322
337504,[336463],370,inf,1,1,0,0,322
336612,[335116],369,inf,2,3,1,2,301
336662,[336488],370,inf,1,1,0,0,321
337035,[335888],370,inf,1,1,2,2,320
337272,[336127],370,inf,1,1,0,0,320
337400,[335949],370,inf,1,1,0,0,328
336680,[336495],370,inf,1,1,3,3,320
336394,[335524],369,inf,1,2,2,2,321
336400,[335293],369,inf,1,2,3,3,319
336393,[333954],369,inf,1,2,4,8,319
336391,[334162],369,inf,2,3,1,5,320
337251,[336393],370,inf,1,1,0,0,320
336387,[335429],369,inf,1,2,2,3,320
337531,[335413],370,inf,1,1,2,2,323
336862,[335950],370,inf,1,1,0,0,328
336344,[335185],369,inf,1,2,0,0,322
337250,[336393],370,inf,1,1,0,0,320
337020,[335476],370,inf,1,1,0,0,323
337617,[335546],371,inf,1,1,0,0,324
336889,[336270],370,inf,1,1,4,4,327
337074,[336102],370,inf,1,1,0,0,323
337780,[337428],371,inf,1,1,0,0,323
337273,[335986],370,inf,1,1,2,2,323
337112,[335667],370,inf,1,1,0,0,324
336300,[335421],369,inf,1,2,5,12,324
338151,[336708],371,inf,1,1,0,0,326
336826,[336040],370,inf,1,1,0,0,325
337790,[337035],371,inf,1,1,0,0,321
337193,[335177],370,inf,1,1,2,2,321
337050,[335992],370,inf,1,1,0,0,322
336915,[335820],370,inf,1,1,0,0,319
337434,[336484],370,inf,1,1,4,4,325
337955,[336774],371,inf,1,1,0,0,303
337221,[336294],370,inf,1,1,0,0,322
337136,[335293],370,inf,1,1,2,2,319
336718,[336316],370,inf,1,1,0,0,325
336273,[334999],369,inf,1,2,0,0,299
336936,[336397],370,inf,1,1,0,0,301
337041,[335811],370,inf,1,1,0,0,323
337029,[335857],370,inf,1,1,1,1,322
337206,[336163],370,inf,1,1,2,2,324
337188,[336408],370,inf,2,2,1,1,321
336849,[336040],370,inf,1,1,0,0,325
337468,[335887],370,inf,1,1,0,0,325
336241,[335357],369,inf,10,11,6,13,302
336790,[336343],370,inf,1,1,0,0,322
336886,[335925],370,inf,1,1,0,0,326
336975,[336092],370,inf,1,1,0,0,324
338349,[337190],371,inf,1,1,0,0,321
337575,[337094],371,inf,1,1,0,0,323
336218,[335326],369,inf,1,2,2,2,321
337438,[336460],370,inf,1,1,0,0,320
336782,[336390],370,inf,1,1,5,5,322
336979,[336278],370,inf,1,1,0,0,329
338337,[336689],371,inf,1,1,0,0,324
336195,[334912],369,inf,2,3,1,4,320
337087,[336487],370,inf,1,1,0,0,322
337280,[335751],370,inf,1,1,3,3,322
337196,[336627],370,inf,3,3,5,5,322
337285,[335977],370,inf,1,1,3,3,323
336401,[335418],369,inf,1,2,5,7,320
337329,[335772],370,inf,1,1,0,0,324
338243,[336854],371,inf,1,1,0,0,301
337843,[336751],371,inf,1,1,0,0,326
337148,[336184],370,inf,1,1,0,0,323
337236,[335331],370,inf,1,1,3,3,321
336997,[336011],370,inf,1,1,0,0,321
337342,[336412],370,inf,1,1,1,1,322
337231,[336332],370,inf,1,1,0,0,321
337523,[335758],370,inf,1,1,0,0,321
336127,[335278],369,inf,1,2,2,2,319
336744,[335390],370,inf,1,1,0,0,326
337283,[335977],370,inf,1,1,0,0,323
336644,[336534],370,inf,1,1,4,4,325
337173,[335352],370,inf,1,1,0,0,299
337254,[336084],370,inf,1,1,1,1,321
336781,[336179],370,inf,1,1,0,0,325
337927,[337421],371,inf,1,1,0,0,326
336541,[335078],369,inf,1,2,3,8,321
336085,[334359],369,inf,1,2,2,4,319
336084,[335535],369,inf,1,2,4,6,320
337045,[336401],370,inf,1,1,0,0,321
337380,[336216],370,inf,1,1,0,0,323
336059,[335499],369,inf,1,2,0,0,319
337147,[335837],370,inf,1,1,1,1,323
337184,[335802],370,inf,1,1,0,0,323
338379,[336964],371,inf,1,1,0,0,321
337782,[337214],371,inf,1,1,0,0,322
336924,[336397],370,inf,1,1,0,0,301
336040,[335685],369,inf,1,2,5,6,324
338220,[337274],371,inf,1,1,0,0,323
337048,[336510],370,inf,1,1,0,0,323
336510,[334905],369,inf,2,3,5,5,322
337875,[337408],371,inf,1,1,0,0,321
337360,[335872],370,inf,2,2,3,3,325
337304,[335995],370,inf,1,1,0,0,325
336023,[335723],369,inf,1,2,2,3,323
336019,[335199],369,inf,1,2,1,1,320
336006,[335458],369,inf,1,2,2,6,324
337871,[337073],371,inf,1,1,0,0,326
337319,[336023],370,inf,1,1,1,1,324
337787,[336857],371,inf,1,1,0,0,322
336937,[335820],370,inf,1,1,0,0,319
337497,[336542],370,inf,1,1,3,3,322
337060,[335811],370,inf,1,1,0,0,323
335997,[335292],369,inf,2,3,3,3,322
336674,[336155],370,inf,1,1,0,0,319
337015,[336193],370,inf,1,1,0,0,324
336945,[335746],370,inf,1,1,0,0,321
337977,[337100],371,inf,1,1,0,0,322
337590,[337021],371,inf,1,1,0,0,322
336667,[335801],370,inf,1,1,0,0,322
336675,[336110],370,inf,1,1,0,0,322
337457,[335763],370,inf,1,1,0,0,322
337371,[336086],370,inf,1,1,0,0,324
336725,[335819],370,inf,1,1,0,0,322
336954,[336235],370,inf,1,1,0,0,324
337599,[337406],371,inf,1,1,0,0,326
336641,[336619],370,inf,2,2,4,4,318
336419,[335702],369,inf,1,2,2,2,325
337544,[336897],371,inf,1,1,0,0,318
337270,[336072],370,inf,1,1,0,0,322
336842,[336040],370,inf,1,1,1,1,325
337153,[336490],370,inf,1,1,0,0,321
336926,[334540],370,inf,1,1,0,0,300
338139,[336510],371,inf,1,1,0,0,323
337233,[336207],370,inf,1,1,0,0,319
337209,[336294],370,inf,1,1,0,0,322
337484,[336131],370,inf,1,1,0,0,320
336759,[336624],370,inf,1,1,1,1,301
337958,[337051],371,inf,1,1,0,0,326
337032,[336384],370,inf,1,1,0,0,324
336648,[336507],370,inf,1,1,0,0,322
335909,[335288],369,inf,1,2,2,2,321
337402,[336194],370,inf,1,1,0,0,322
338047,[336646],371,inf,1,1,0,0,323
336681,[336096],370,inf,1,1,0,0,322
337451,[335786],370,inf,1,1,0,0,321
337432,[336489],370,inf,1,1,2,2,324
336940,[335746],370,inf,1,1,0,0,321
337478,[335168],370,inf,1,1,2,2,323
338140,[337319],371,inf,1,1,0,0,325
337489,[336569],370,inf,2,2,0,0,324
337678,[336779],371,inf,1,1,0,0,323
337179,[336629],370,inf,1,1,0,0,321
336874,[335813],370,inf,1,1,0,0,322
336878,[335289],370,inf,1,1,0,0,324
337046,[336557],370,inf,1,1,0,0,324
337310,[336572],370,inf,1,1,0,0,323
336727,[336316],370,inf,1,1,0,0,325
335845,[335257],369,inf,1,2,6,7,321
337998,[337262],371,inf,1,1,0,0,323
336654,[336110],370,inf,1,1,1,1,322
337036,[336193],370,inf,1,1,3,3,324
337417,[336038],370,inf,1,1,0,0,322
336882,[336119],370,inf,1,1,0,0,322
337462,[334359],370,inf,1,1,3,3,319
337835,[336896],371,inf,1,1,0,0,325
335819,[335387],369,inf,1,2,16,20,321
336731,[335568],370,inf,1,1,1,1,323
337149,[336041],370,inf,1,1,0,0,321
337268,[336375],370,inf,1,1,0,0,325
335802,[335334],369,inf,1,2,2,2,322
337839,[336751],371,inf,1,1,0,0,326
336952,[335246],370,inf,1,1,2,2,320
337534,[336211],370,inf,1,1,2,2,323
336982,[336218],370,inf,1,1,0,0,322
336921,[335746],370,inf,1,1,0,0,321
335768,[335256],369,inf,1,2,3,3,320
336706,[335568],370,inf,1,1,0,0,323
337114,[335249],370,inf,1,1,0,0,320
338241,[337281],371,inf,1,1,0,0,323
337220,[336491],370,inf,1,1,1,1,321
335758,[334355],369,inf,1,2,5,7,320
335754,[334987],369,inf,1,2,1,1,321
335746,[335256],369,inf,1,2,14,21,320
337496,[336357],370,inf,2,2,1,1,325
335741,[335256],369,inf,1,2,4,5,320
337452,[335896],370,inf,1,1,3,3,323
337348,[336622],370,inf,1,1,3,3,320
335738,[334872],369,inf,1,2,0,0,321
335734,[335060],369,inf,1,2,2,2,320
335714,[334435],368,inf,2,5,8,21,324
336679,[335546],370,inf,1,1,2,2,324
337458,[336427],370,inf,1,1,0,0,323
335812,[335467],369,inf,1,2,3,5,324
337795,[337085],371,inf,1,1,0,0,323
336640,[336488],370,inf,2,2,1,1,321
337469,[336538],370,inf,1,1,0,0,322
337214,[335866],370,inf,1,1,2,2,321
338406,[336834],371,inf,1,1,0,0,326
338192,[337488],371,inf,1,1,0,0,323
336689,[335568],370,inf,3,3,48,48,323
336980,[336456],370,inf,1,1,0,0,328
335568,[333926],368,inf,2,4,21,107,322
336118,[335085],369,inf,1,2,2,4,324
336170,[335000],369,inf,1,2,0,0,320
337092,[335249],370,inf,1,1,3,3,320
337416,[336489],370,inf,1,1,0,0,324
335784,[335016],369,inf,1,2,2,2,321
336822,[335714],370,inf,1,1,0,0,325
337192,[335645],370,inf,1,1,0,0,320
337533,[335803],370,inf,1,1,1,1,322
336452,[335003],369,inf,11,12,17,26,301
337448,[336126],370,inf,1,1,1,1,322
337170,[336400],370,inf,1,1,0,0,320
338130,[336829],371,inf,1,1,0,0,325
335352,[334797],368,inf,1,3,2,4,298
337265,[336238],370,inf,1,1,0,0,323
335866,[335338],369,inf,2,3,3,5,320
335298,[334631],368,inf,1,3,3,23,320
337558,[336767],371,inf,1,1,0,0,327
335289,[334739],368,inf,1,3,3,6,323
337082,[335992],370,inf,1,1,0,0,322
336652,[335791],370,inf,1,1,1,1,321
336038,[334827],369,inf,1,2,1,1,321
337844,[335857],371,inf,1,1,0,0,322
337271,[336052],370,inf,2,2,1,1,321
335270,[333959],368,inf,1,3,1,1,319
335261,[334149],368,inf,1,3,2,2,317
337097,[336459],370,inf,1,1,0,0,322
337436,[336464],370,inf,1,1,0,0,322
336658,[336110],370,inf,1,1,2,2,322
337295,[336432],370,inf,1,1,0,0,326
337867,[335857],371,inf,1,1,0,0,322
337418,[336335],370,inf,1,1,1,1,325
337982,[337492],371,inf,1,1,0,0,324
336624,[333337],369,inf,4,5,16,21,300
337884,[337234],371,inf,1,1,0,0,322
336912,[334540],370,inf,1,1,0,0,300
335146,[334121],368,inf,1,3,2,2,318
336653,[336201],370,inf,1,1,0,0,322
337573,[337463],371,inf,1,1,0,0,327
337279,[336596],370,inf,1,1,0,0,321
338253,[337476],371,inf,1,1,0,0,326
336848,[334989],370,inf,1,1,2,2,300
335729,[333984],368,inf,1,3,3,6,320
337175,[335459],370,inf,1,1,0,0,323
337779,[337027],371,inf,1,1,0,0,320
337287,[336103],370,inf,1,1,0,0,322
335934,[335618],369,inf,1,2,5,16,324
336897,[335728],370,inf,3,3,1,1,317
337246,[335962],370,inf,1,1,7,7,324
337551,[337006],371,inf,1,1,0,0,324
337415,[335786],370,inf,1,1,1,1,321
338160,[336704],371,inf,1,1,0,0,324
337431,[336120],370,inf,1,1,4,4,323
337247,[336393],370,inf,1,1,4,4,320
337143,[335416],370,inf,1,1,3,3,324
336960,[336517],370,inf,1,1,0,0,321
336951,[336449],370,inf,1,1,0,0,329
337135,[336529],370,inf,1,1,0,0,322
336830,[335934],370,inf,1,1,0,0,325
337595,[336853],371,inf,1,1,0,0,304
337547,[337538],371,inf,1,1,0,0,326
337409,[335733],370,inf,2,2,12,12,322
337653,[336726],371,inf,1,1,0,0,323
337105,[336459],370,inf,1,1,0,0,322
337145,[336151],370,inf,1,1,2,2,322
336397,[334972],369,inf,9,10,13,20,300
336820,[336390],370,inf,1,1,0,0,322
336096,[335710],369,inf,1,2,6,7,321
336369,[335420],369,inf,1,2,4,4,321
338141,[336829],371,inf,1,1,0,0,325
335357,[334401],368,inf,1,3,4,17,301
336660,[335833],370,inf,1,1,2,2,321
334540,[332827],367,inf,4,9,9,15,299
335857,[334860],369,inf,1,2,6,11,321
337317,[336230],370,inf,1,1,0,0,321
337488,[335832],370,inf,1,1,3,3,322
335546,[333958],368,inf,1,3,8,13,323
337186,[336228],370,inf,1,1,2,2,321
335476,[334765],368,inf,1,3,4,4,322
337006,[335910],370,inf,1,1,4,4,323
336750,[336452],370,inf,2,2,2,2,302
334989,[332827],368,inf,5,7,5,14,299
337162,[336184],370,inf,1,1,0,0,323
336629,[335681],369,inf,1,2,2,2,320
336517,[335055],369,inf,1,2,4,4,320
336636,[334359],369,370,0,1,1,4,319
336625,[335171],369,370,0,1,1,1,322
336622,[334359],369,370,0,1,5,9,319
336620,[335026],369,370,0,1,1,2,322
336619,[334830],369,370,0,1,4,13,317
335115,[334407],368,370,0,2,2,2,301
336611,[335116],369,370,0,1,2,2,301
336604,[334359],369,370,0,1,2,4,319
335171,[334615],368,370,0,2,1,1,321
335432,[334216],368,370,0,2,1,5,320
334940,[334204],368,370,0,2,3,4,321
336579,[334922],369,370,0,1,2,2,322
336574,[335568],369,370,0,1,5,17,323
336569,[335568],369,370,0,1,1,1,323
336556,[335552],369,370,0,1,1,1,321
335051,[334035],368,370,0,2,1,1,321
336537,[335605],369,370,0,1,2,8,321
336534,[335209],369,370,0,1,2,6,324
336532,[335435],369,370,0,1,1,1,323
336530,[335717],369,370,0,1,2,2,321
336529,[335444],369,370,0,1,2,4,321
336522,[335216],369,370,0,1,2,2,324
336521,[335201],369,370,0,1,2,3,320
336515,[334895],369,370,0,1,4,4,320
336505,[335717],369,370,0,1,5,10,321
336504,[335668],369,370,0,1,3,6,324
335216,[334703],368,370,0,2,2,3,323
336501,[335459],369,370,0,1,2,2,323
336493,[335559],369,370,0,1,3,6,323
336492,[335547],369,370,0,1,2,2,320
